"text","place_lat","place_lon"
"Supplemental Health Care #Nursing #Job: NICU / RN / Registered Nurse / Travel Nurse (#Manhasset, NY) http://t.co/JgsUElI1Xg #Jobs",40.7873887,-73.691664
"#Greenwood, SC #Nursing #Job: Registered Nurse-Nurse-RN Needed for OR-Opera... at Supplemental Health Care http://t.co/vGQ2UEab5k",34.1928142,-82.15415715
"Discover one of the healthiest holiday gifts: @DrinkSwitchel Mixed 6-Pack http://t.co/QKh4wE28Do #organic #vegan http://t.co/czHalKW4BS",40.76580515,-111.91702575
"@JonathanDMast Your families work on #ABLEAct is inspiring. Praying the Senate makes it law of the land. #Kansas #mentalhealth #advocate",37.6838965,-97.3439065
"#Healthcare #Job in #StLouis, MO: Medical Asst-Receptionist II at Mercy Health http://t.co/YycpiCIfUy #VeteranJob #Jobs",38.66810485,-90.4419605
"CVS Health: Retail Store Positions (#Chesnee, SC) http://t.co/iXsbho4y4O #Retail #Job #Jobs #TweetMyJobs",35.144384,-81.860604
"#Healthcare #Job in #HoodRiver, OR: Physical Therapist (PT) Skilled ... at Accountable Healthcare Staffing http://t.co/s0YXcbWmmx",44.1454475,-120.5834015
"#Flu threatens to be earlier, deadlier this year, health agencies warn. Why your flu shot might be less effective: http://t.co/DwccCemcRw",41.1179365,-77.604684
"HealthAlliance Hospital: Analyst, Information Security (#Leominster, MA) http://t.co/WZBoWFyUQH #IT #Job #Jobs #TweetMyJobs",42.525078,-71.7578435
"#Nursing #Job in #Dallas, TX: RN Registered Nurse BSN Resource Pool Part T... at Baylor Health Care System http://t.co/PnGAdlFjfd",32.8198585,-96.7617535
"AT UN ECOSOC, #SierraLeone Minister notes death of 106 health care workers from #Ebola. Number of cases still rising, not treatment centers.",40.780709,-73.9685415
"Union Grove Area Special Educati...: School Psychologist (#UnionGrove, WI) http://t.co/iaHzOmdfV3 #HealthWelfare #Job #Jobs",42.688912,-88.0515885
"#Nursing #Job in #Springfield, IL: Registered Nurse (RN) Intensive C... at Accountable Healthcare Staffing http://t.co/4rTQd2p2IH",39.774346,-89.65968925
"#Staunton, VA #Healthcare #Job: Speech Language Pathologist - SLP at Supplemental Health Care http://t.co/9nvQ3eK5zT #Jobs",38.1557615,-79.0629265
"Glad to see @ChrisVernonShow is tweeting. Was getting worried about his health",35.0585215,-89.6926758
"Registered N... - Accountable Healthcare Staffing: (#Okmulgee, OK) http://t.co/e4wMfoPdB5 #Nursing #Job http://t.co/YLjj3GY4iL",35.62460665,-95.939775
"#CouncilBluffs, IA #Healthcare #Job: Direct Support Professional at The MENTOR Network http://t.co/AOWnbyCoCF #Jobs #TweetMyJobs",41.247487,-95.83495845
"Imma pull it on my self and pray I go to 0 health.",35.8305215,-85.9785995
"I used a racing weight calculator online-it told me I needed to lose 12 lbs. pretty sure this wouldn't be healthy for me. Know your OWN body",41.51400775,-81.5665045
"‚Äú@BleacherReport: Tony Romo reveals he has been playing with a broken rib for around two months. Nah he plays crappy when healthy too",35.0585215,-89.6926758
"#Valdosta, GA #CustomerService #Job: PLACEMENT SPECIALIST at South Georgia Medical Center http://t.co/paVCXNCkyO #SGMCHealth",30.8560846,-83.30251215
"#Nursing #Job in #Richmond, VA: RN Care Coordinator at VCU Health System http://t.co/16WeYttFwm #Jobs #TweetMyJobs",37.529883,-77.4931705
"Supplemental Health Care #Nursing #Job: ER / L&amp;D / Registered Nurse / Travel RN (#Sacramento, CA) http://t.co/tJ4d8Q7ZbP #Jobs",38.561716,-121.469664
"#Accounting #Job in #Oceanport, NJ: Patient Accounts Representative at Barnabas Health (Corp) http://t.co/eUdjLgbSVC #Jobs",40.3151905,-74.0237015
"Newest edition to the Mokhtarzada family: Sophie Anh Medina @ St. Joseph's Health Centre http://t.co/RhyyCCd9IN",43.629311,-79.2725695
"Mercy Health #Nursing #Job: Registered Nurse-Home Care (#OklahomaCity, OK) http://t.co/U0FXAUhtjx #VeteranJob #Jobs #TweetMyJobs",35.4828435,-97.552161
"TY for the follow @MonadnockCoop. We love your selection &amp; flavors.
#eatright #livehealthy",42.9467144,-72.2846462
"Accountable Healthcare Staffing: Registered Nurs... (#Chicago, IL) http://t.co/a6yZ1WIkRP #Nursing #Job http://t.co/wJvnCTEvB4",41.83358445,-87.732013
"For not having our fireplace cleaned in over 7 years, it received a complete clean bill of health.",39.9946835,-82.98577205
"#Nursing #Job in #Phoenix, AZ: RN-Tele at Supplemental Health Care http://t.co/nhqh6Ezvjm #Jobs #TweetMyJobs",33.5528626,-112.1246767
"Saint Barnabas Medical Center: Medical Technologist, Lab-Chemistry, F... (#Livingston, NJ) http://t.co/N2adXVnN4t #Healthcare #Job",40.7880617,-74.328959
"#Connect with us throughout the #holidays for #healthy recipes and #tips http://t.co/GWsug2TMGe #HolidaysHappenHere http://t.co/MDMy4SmPDn",38.3045585,-92.4367735
"SW Ministry Registration Rep I - Covenant Level... - St. Joseph's Health: (#LEVELLAND, TX) http://t.co/hLjY1juyjG #Healthcare #Job",33.582408,-102.357431
"Happy Friday, Warriors!
Treat yo self to something delicious (and healthy, of course)!
The diner is‚Ä¶ http://t.co/94sWcLnPZY",41.275721,-96.053431
"Supervisor Clinical Genetics - Baylor Health Care System: (#Dallas, TX) http://t.co/aRnKSWbA21 #Job #Jobs #TweetMyJobs",32.8198585,-96.7617535
"#TweetMyJobs #Physician #Job alert: Staff Physician | TeamHealth | #HAMILTON, OH http://t.co/iANJPuXMLD #Jobs",39.4040613,-84.56090405
"@SenPatRoberts Please pass the #ABLEAct. Level the playing field for those living with disabilities. #Kansas #mentalhealth #advocate",37.6838965,-97.3439065
"It's cold out. Warm up with my healthy version of the #OliveGarden's Zuppa Toscana soup. http://t.co/IlHJXXNdOu #SGBlog",43.036842,-82.3433705
"Supplemental Health Care #Nursing #Job: Registered Nurse / L&amp;D / Post-Partum /RN / Travel (#Worcester, MA) http://t.co/mf7Q2QHXTv",42.27576,-71.812438
"Mercy Health #Healthcare #Job: Medical Physicist (#Joplin, MO) http://t.co/9lULQFRSi0 #VeteranJob #Jobs #TweetMyJobs",37.096519,-94.49822825
"AT UN ECOSOC, #SierraLeone Minister raises prospect of some iteration of national health care strategy to prevent future #Ebola outbreaks.",40.780709,-73.9685415
"#Healthcare #Job alert: RECALL AND VALUE ANALYSIS COOR | Inova Health System | #FALLSCHURCH, VA http://t.co/GpzoPUV36U #Jobs",38.8385265,-77.209915
"Retail Store Positions - CVS Health: (#Freeport, ME) http://t.co/waHnUUUSej #Retail #Job #Jobs #TweetMyJobs",43.833746,-70.1194525
"Wish my appetite would come back this isn't healthy Ì†ΩÌ∏≥",36.965671,-86.4355085
"@OddJ667 @tannermbrown_33 @rankthetank oh and Mac we got mailed yeah we are fired. WE'RE FIRED? Man that means no healthcare",38.8866232,-94.808085
"Exchange, Immigration Advocates Urge Enrollment by Mixed Status Families - California Healthline http://t.co/Cv0qjr0MTT",34.0207895,-118.4119065
"Stephanie Rawlings-Blake appoints GWU professor, patient advocate to lead health department: Mayor Stephanie‚Ä¶ http://t.co/WBRNBQSvMw",39.284713,-76.6204525
"@LakeviewHealth ""Dual Diagnosis"" for IVDUs Requires ""Testing x 2 (Times Two)"", for Both ""HIV"" and ""Secret BioCousin"", named ""HTLV"". Aware ??",41.9168144,-74.006748
"Celebrating a #StepChallenge victory @TrueFoodKitchen #yum #healthandwellness #landarch http://t.co/uPscLs2hbA",29.8384948,-95.4464865
"Registered Nurse (RN) Telemetry - Accountable Healthcare Staffing: (#Atlantis, FL) http://t.co/AwNJEBsCTx #Nursing #Job #Jobs",26.61702865,-80.08421185
"Mercy Health #Healthcare #Job: Laboratory Assistant I (#Northwest, AR) http://t.co/qtKo9kC7hu #VeteranJob #Jobs #TweetMyJobs",34.7519365,-92.131274
"Cancer Treatment Centers of America #Healthcare #Job: Concierge (#Zion, IL) http://t.co/aoB5kuiLCO #Jobs #TweetMyJobs",42.4621172,-87.8421984
"Occupational Therapist - OT - Supplemental Health Care: (#Hermiston, OR) http://t.co/Bd2LjXtL3V #Healthcare #Job #Jobs",45.8445685,-119.2929338
"First look: $168M medical office space to rise next to CPMC rebuild: Sutter Health has selected Pacific Medical‚Ä¶ http://t.co/iJJcDn9Kxq",37.7706565,-122.4359785
"my mental health right now is *thumbs down emoji*",45.5307205,-94.1849137
"I'd rather Bruins struggle now than after the All Star break. Need to get healthy. Good rest for Big Zee. #NHLBruins",65.8381145,-96.3073066
"Inova Health System #Healthcare #Job: MGR PHYSICIAN PRACTICE (#FALLSCHURCH, VA) http://t.co/hxjU5R4S9d #Jobs #TweetMyJobs",38.863045,-77.1878729
"Saint Luke's Health System: Occupational Therapist I - SLEH FT Days (#LeesSummit, MO) http://t.co/8U6H1Xdu9w #Healthcare #Job",38.916093,-94.3782315
"South Georgia Medical Center #CustomerService #Job: CODER I (#Valdosta, GA) http://t.co/nQB1YX5wQl #SGMCHealth #Jobs #TweetMyJobs",30.8560846,-83.30251215
"@geri_EM leads group of Case Mgr, RNs, MDs, &amp; educators at Geri ED Boot Camp. @Aurora_Health @CanGeriSoc @CAEP_Docs http://t.co/lIeHH98VAe",43.05672225,-87.9672925
"I'd rather Bruins struggle now than after the All Star break. Need to get healthy &amp; good rest for Big Zee. #NHLBruins",65.8381145,-96.3073066
"#Richmond, VA #Nursing #Job: OR and Peri-Operative Surgical Services Interview Day at VCU Health System http://t.co/vF64aTvzsn",37.529883,-77.4931705
"CVS Health: Retail Store Positions (#Duncan, SC) http://t.co/fGaOW2LTE2 #Retail #Job #Jobs #TweetMyJobs",34.9186985,-82.11787915
"""Know enough, care enough and persevere enough to address health disparities."" RWJF Scholars Forum  #rwjfscholarsforum @smdepalumni",38.89860285,-77.0143985
"I literally drink so much water, it might be unhealthy",43.0597175,-89.329708
"#Nursing #Job in #Kissimmee, FL: Register... at Accountable Healthcare Staffing http://t.co/6StcIFG3wp http://t.co/qb4mU3DTcy",28.2993704,-81.4023468
"Did you hear the news that @LUNAbar is gluten free? Good stuff and part of my #FridayFavorites today: http://t.co/20YeEB3rRs #healthyeats",37.2691755,-119.3066075
"Phlebotomist-Full-Time-Evening-2p-12a - Memorial Hermann: (#Humble, TX) http://t.co/ttd30n8nd7 #Healthcare #Job #Jobs #TweetMyJobs",29.9931835,-95.2595257
"#Nursing #Job alert: RN Internal Medicine GI Renal Dallas PR... | Baylor Health Care System | #Dallas, TX http://t.co/iDMu7EKtv4",32.8198585,-96.7617535
"10 Health trends to watch out for in 2015 http://t.co/7egrlV49pr #WELLThnotWEALTH #trends #health",43.629311,-79.2725695
"Homemade porridge w/ cinnamon and brown sugar is the breakfast of champions!! #healthyeating",42.9564115,-85.6411415
"#Healthcare #Job in #Worcester, MA: Direct Support Professional at The MENTOR Network http://t.co/b2YACY1zRE #Jobs #TweetMyJobs",42.27576,-71.812438
"Supplemental Health Care #Nursing #Job: RN / Registered Nurse (#Renton, WA) http://t.co/5cG8wqXpyE #Jobs #TweetMyJobs",47.481598,-122.194398
"#Emeryville, CA #IT #Job: Information Security Analyst at RelayHealth http://t.co/v8oEsM47s4 #Jobs #TweetMyJobs",37.83855,-122.2956495
"#Healthcare #Job alert: UNIT COORDINATOR CNA MED SURG 4 (PT DA... | Las Vegas | #LasVegas, NV http://t.co/87pBwQ5WcF #VHSCareers",36.0609645,-115.1351649
"Mercy Health #Healthcare #Job: Medical Assistant I (#Springfield, MO) http://t.co/HOIIPUfk02 #VeteranJob #Jobs #TweetMyJobs",38.3045585,-92.4367735
"Supplemental Health Care: WA RN | Travel Registered Nurse positions (#Harlingen, TX) http://t.co/qloYjniHC4 #Nursing #Job #Jobs",26.196365,-97.7155825
"#Retail #Job in #Wichita, KS: Pharmacist Full Time at CVS Health http://t.co/oZzjV0xu3S #Jobs #TweetMyJobs",37.6838965,-97.3439065
"BAYADA Home Health Care: Nurse Needed Day Mahwah! (#Mahwah, NJ) http://t.co/fv9TjS5hlG #Nursing #Job #Jobs",40.0730405,-74.7243235
"surgery is so weird like your body is supposed to stay healthy and it couldn't do it's one job wtf",34.16825365,-111.9317105
"#SunCityCenter, FL #Nursing #Job: Registe... at Accountable Healthcare Staffing http://t.co/D2DjRZVEe7 http://t.co/BQTveYAx1Y",27.70976885,-82.36273255
"#Healthcare #Job alert: Supervisor Ambulatory Utilization Management | St. Joseph's Health | #ORANGE, CA http://t.co/oIVda1GGZw",33.810159,-117.824049
"Avoiding stigma from the health care provider keeps women (even those w/good insurance) from seeking health services -Puhl #obesity #ACCN14",38.7527151,-76.99244055
"hmm the next time you stand up for your rights someone might just be saying that you are having a mental health episode --AND CALL EMS FOR U",43.629311,-79.2725695
"HealthPath Foundation Ohio released a study on family violence broken down by OH counties, data avail @ http://t.co/uT7fNlGFen",39.9946835,-82.98577205
"Registered Nurse (RN) Intensive Care U... - Accountable Healthcare Staffing: (#Corvallis, OR) http://t.co/wMg6tLN7dm #Nursing #Job",46.6798,-110.0447835
"Need help finding health insurance? We can help! Visit us at http://t.co/hKStlKX2gb for more info! #GetCovered 10 Days left!",25.7823537,-80.2333285
"#Healthcare #Job alert: Physical Therapist (PT) S... | Accountable Healthcare Staffing | #CedarRapids, IA http://t.co/GPbWmswCIN",41.97652795,-91.68285425
"#Nursing #Job alert: Graduate or Registered Nurse - South 6 Ortho... | St. Joseph's Health | #LUBBOCK, TX http://t.co/R0OVNzcrue",33.5705263,-101.897173
"VON Canada #Healthcare #Job: Personal Support Worker (#Beaverton, ON) http://t.co/963UjHDzjz #Jobs #TweetMyJobs",44.3500105,-79.1022095
"I hope my twentieth birthday brings only good health, a strong body, &amp; positive energy to my brother,‚Ä¶ http://t.co/ExV96JyRBK",40.488195,-74.4411045
"#Healthcare #Job in #Valdosta, GA: SPEECH PATHOLOGIST at South Georgia Medical Center http://t.co/iRqwvifRie #SGMCHealth #Jobs",30.8560846,-83.30251215
"#TweetMyJobs #Nursing #Job alert: Nurse Manager Cath Lab | Baylor Health Care System | #Dallas, TX http://t.co/toXIblp5Zt #Jobs",32.8198585,-96.7617535
"Struggling at work after getting home at 3:30am (@ UnityPoint Health | Trinity Rock Island in Rock Island, IL) https://t.co/8IKs7oEkD7",41.464422,-90.58767625
"Grand Junction, CO needs a OR travel nur... - Supplemental Health Care: (#GrandJunction, CO) http://t.co/sDkAk3uZJE #Nursing #Job",39.09175055,-108.5746165
"Accountable Healthcare Staffing: Registered Nurs... (#Houston, TX) http://t.co/27ThiIzCk6 #Nursing #Job http://t.co/H2To8u7Icw",29.8384948,-95.4464865
"""Do we, as a nation, care ENOUGH to eliminate health disparities?"" #ScholarsForum @RWJF",38.89860285,-77.0143985
"It took me this long to add kale to my #protein smoothie.  Where have I been all this time? #weightloss #healthyeating #FitFluential",45.00118,-86.2705535
"Supplemental Health Care #Nursing #Job: Med Surg RN M/S Day and Night (#OverlandPark, KS) http://t.co/JEWlUJypf7 #Jobs",38.931549,-94.6750935
"Supplemental Health Care #Nursing #Job: Med Surg / RN / Registered Nurse / Travel N... (#FortDefiance, AZ) http://t.co/zUEA5doqJV",35.74287625,-109.0653
"True Faith &amp; the Three Portents...Chapter XI - A Glimpse of Heaven: The Philosophy of True Health #ASMSG #Mindfulness
http://t.co/rTueDcb4y4",41.9382285,-93.3898835
"@TheHerd Hands down best show ever!! This health rant is fantastic!!",32.8449332,-97.13420865
"Sutter Medical Center Castro Valley #Healthcare #Job: Physical Therapist II (Part T... (#CastroValley, CA) http://t.co/ZBxNFrjRvn",37.715782,-122.0664725
"Mercy Health #Nursing #Job: Registered Nurse (#OklahomaCity, OK) http://t.co/skZGHx9sGn #VeteranJob #Jobs #TweetMyJobs",35.4828435,-97.552161
"Registered Nurse (RN) SURGE - Accountable Healthcare Staffing: (#FortLauderdale, FL) http://t.co/94t2lFebjz #Nursing #Job #Jobs",26.150368,-80.14917255
"wheeeeee doing bicycle wheels in my bed #imhealthyiswear",40.655138,-73.9487755
"#Healthcare #Job alert: Occupational Therapist (OT)... | Accountable Healthcare Staffing | #Ogallalla, NE http://t.co/GgwY35ilLy",41.1406075,-101.721465
"""Do we, as a nation, care ENOUGH to eliminate health disparities?"" #RWJFScholarsForum",38.89860285,-77.0143985
"#Healthcare #Job in #Decatur, IL: Physical Therapist Assistant (PTA)... at Accountable Healthcare Staffing http://t.co/8Uwcc1MmyI",39.85458505,-88.93668365
"@BrittneyAshliee I know deja got the biggest one, bitch is not healthy",33.6311395,-80.926628
"Healthy Charlotte, Healthy Economy. Tarwater says volunteer leadership is key! Proud of our city. Lots accomplished, lots to do! @Carolinas",35.209059,-80.8467855
"#Nursing #Job in #Okmulgee, OK: Licensed ... at Accountable Healthcare Staffing http://t.co/mMqJgcKF3q http://t.co/7fNwbxECeT",35.62460665,-95.939775
"I wouldn't even be mad at these injuries if Zlobin was healthy, would've loved to see him get a shot on Malkins wing",40.4313888,-79.98068965
"#Livingston, NJ #Healthcare #Job: Anesthesia Coordinator, Operating Ro... at Saint Barnabas Medical Center http://t.co/XoKomUjhht",40.7880617,-74.328959
"#TweetMyJobs #Nursing #Job alert: Registered Nurse / RN | Supplemental Health Care | #Venice, FL http://t.co/o5fMu2HeHQ #Jobs",27.097179,-82.431755
"LUCAS COUNTY HEALTH REGIONAL #Healthcare #Job: NURSING SUPERVISOR (#Toledo, OH) http://t.co/NkLGBEbgds #nowhiring #Jobs",41.6565905,-83.574671
"#UnitedRegional #ChristmasGala 2014 TreatsÌ†ºÌæÑ @ United Regional Health Care System http://t.co/4eXxxIB0jJ",33.92642,-98.5200567
"Now is the time to give the best gift of all! The gift of health and fitness. Great personal training‚Ä¶ http://t.co/Tqe4WdEGvc",40.3429156,-74.2940611
"I'm at Touchstone Health Partners in Fort Collins, CO https://t.co/gQ14rZ3MFq",40.5641905,-105.0639425
"#Dallas, TX #Job: Transplant Program Manager at Baylor Health Care System http://t.co/xyKoI1J9Q5 #Jobs #TweetMyJobs",32.8198585,-96.7617535
"#FortSmith, AR #Nursing #Job: LPN-Care Team Coordinator II at Mercy Health http://t.co/aVbJzDb33o #VeteranJob #Jobs #TweetMyJobs",35.34726,-94.3703081
"#Nursing #Job alert: Clinical Nurse II - 8 hour Part time / Days /... | St. Joseph's Health | #ORANGE, CA http://t.co/3DmLmaYw5K",33.810159,-117.824049
"#Apex, NC #Healthcare #Job: Pediatric LPN Needed Apex Saturday Day Shift at BAYADA Home Health Care http://t.co/AnvxmtphMa #Jobs",35.7232,-78.855057
"#Hamlet, NC #Healthcare #Job: Speech Lang... at Accountable Healthcare Staffing http://t.co/7GuSF0Bbsr http://t.co/S2or7tgca7",34.895774,-79.7135985
"‚Äú@MirahShepard: unhealthy relationships are based off trust.‚Äù",43.0006365,-84.177943
"#FALLSCHURCH, VA #Healthcare #Job: DIR PHYS OUTPT PRACTICE at Inova Health System http://t.co/0mN1OyI6TO #Jobs #TweetMyJobs",38.8775843,-77.24600065
"University General Health System looks to sell hospital: Houston-based University General Health System Inc. is‚Ä¶ http://t.co/bRRlJAlfzR",29.8384948,-95.4464865
"@SPPS_News @YoProMN Awesome seeing all the kids excited to grab their healthy breakfast. We support kids and staff build healthy habits.",44.9706105,-93.261863
"Registered Nurse (RN) Medical / Surgical... - Accountable Healthcare Staffing: (#Modesto, CA) http://t.co/mmT49EsYlW #Nursing #Job",37.663817,-120.987468
"#Nursing #Job in #Trenton, MO: Registered Nurse - PRN-Med/Surg WMH at Saint Luke's Health System http://t.co/jLNVI6cjA8 #Jobs",40.0817285,-93.5991995
"#Nursing #Job in #Centralia, WA: Registered Nurse - PCU RN - Labor and Deli... at Supplemental Health Care http://t.co/sL5EGbcDe4",46.72729055,-122.9718495
"Supplemental Health Care #Nursing #Job: Med Surg RN / Registered Nurse (#Concord, NH) http://t.co/8xsmz0eGaB #Jobs #TweetMyJobs",43.2275695,-71.5425615
"I always try to connect with Nature in some small way every morning. Spiritual Health = Physical Health. http://t.co/uVUAli2wAz",29.5742845,-95.5089251
"How come health services wants us to be early for our appointments but they're never ready on time",32.4405103,-81.8005785
"12/5/14  China has this-China has that. China will have one of the worst longterm health nightmares of ""modern"" times. No EPA there, GOPhers",42.0369327,-71.683502
"#Healthcare #Job alert: Speech Language Pathologist (Travel... | Supplemental Health Care | #LasVegas, NV http://t.co/R9ADuR5eej",36.0609645,-115.1351649
"DIRECTOR OF PERIOPERATIVE &amp; CARDIOLOGY SUPPL... - Partners HealthCare: (#Charlestown, MA) http://t.co/wjPVNY9UtD #SupplyChain #Job",42.3136695,-71.0887545
"#Clerical #Job in #Richmond, VA: Patient Svc Rep CHoR at VCU Health System http://t.co/aOXjHqWkgD #Jobs #TweetMyJobs",37.529883,-77.4931705
"AT UN ECOSOC #Liberia Minister notes that ""scores' still being infected, by #Ebola, incl.health workers. The fleeing of ex-pats devastating.",40.780709,-73.9685415
"@ClarkHoward Open enrollment here for most health plans-20 minutes spent reviewing your plan could save you big: http://t.co/tcA7fMAfxe",38.8885185,-104.789327
"#WinstonSalem, NC #Healthcare #Job: Part-Time Dental Front Offic... at Salem Solutions, LLC - Salem Med... http://t.co/Sjb1Y61Yxo",36.0869725,-80.244984
"#NewHaven, CT #Healthcare #Job: MEDICAL TECHNOLOGIST A at Yale New Haven Hospital http://t.co/j60XH6m4u8 #Jobs #TweetMyJobs",41.298394,-72.9291585
"Accountable Healthcare Staffing #Nursing #Job: Registered Nurs... (#Tomball, TX) http://t.co/oN7SZWWB2H http://t.co/akpWKSKtY8",30.1013615,-95.6194789
"#Newark, NJ #Nursing #Job: RN / Registered Nurse / PACU / New Jersey at Supplemental Health Care http://t.co/G8naRdAdgh #Jobs",40.734494,-74.184848
"Many #Americans do not know the correlation between their #health care and #taxes. #PPACA
http://t.co/XU9QX9v8Fx http://t.co/eHOKFexpEu",40.803235,-96.69656245
"#OFallon, MO #Healthcare #Job: Medical Asst - Receptionist I at Mercy Health http://t.co/TD5PbPiIvT #VeteranJob #Jobs #TweetMyJobs",38.7796565,-90.702644
"#TweetMyJobs #Job alert: Medical Technologist Night | Baylor Health Care System | #Carrollton, TX http://t.co/Z2s5u0mXkf #Jobs",31.1688935,-100.0768885
"Greenwich Hospital: Psychiatrist (#Greenwich, CT) http://t.co/AMM49ZvtKY #Healthcare #Job #Jobs #TweetMyJobs",41.050217,-73.63941
"@BeinHealth Here's the #BeinHealth Facebook link:
https://t.co/ikaCYgFY28",32.6782075,-83.1738665
"#Lunch #Healthyfood #portlandmaine Chinese sausage croissant with tiger stripes of #kewpie mayo and‚Ä¶ http://t.co/cRtLVf8mJB",43.696187,-70.292545
"@Bscant2112 I seriously worry about your mental health sometimes. Btw you forgot #fatbastard",40.8249045,-74.209999
"#Nursing #Job alert: TRAVEL RN / Registered Nurse / OR / ER /... | Supplemental Health Care | #Deming, NM http://t.co/g3V2DwKkZj",32.261435,-107.7444965
"#Larned, KS #Healthcare #Job: Speech Lang... at Accountable Healthcare Staffing http://t.co/W7hWmfRytI http://t.co/caYIqURMmb",38.1830395,-99.123123
"#AnnArbor, MI #Healthcare #Job: Advanced Medical Support A... at Department of Veterans Affairs http://t.co/hv28LDRX65 #VeteranJob",42.2696355,-83.7299715
"Speech Lang... - Accountable Healthcare Staffing: (#Larned, KS) http://t.co/W7hWmfRytI #Healthcare #Job http://t.co/nYFgW4z2ql",38.1830395,-99.123123
"#Bismark, ND #Healthcare #Job: Surgical Technologist Operating Room ... at Accountable Healthcare Staffing http://t.co/1MiNSSIM3W",46.8299034,-100.7641485
"TeamHealth: Staff Physician (#AMSTERDAM, NY) http://t.co/CJqO2MZxdF #Physician #Job #Jobs #TweetMyJobs",42.948039,-74.190621
"Visiting Mel (@ Memorial University Medical Center (Memorial Health) - @mymemorial in Savannah, GA) https://t.co/QTt87ZxBqH",32.0172845,-81.1096165
"Saint Luke's Health System #Physician #Job: Office Assistant- PRN, Saint Luke's Barry... (#KansasCity, MO) http://t.co/JGB7W3pp3F",39.1000485,-94.6154637
"RelayHealth: Senior NET Developer (#Roseville, MN) http://t.co/kC7waj35Q7 #IT #Job #Jobs #TweetMyJobs",45.0140865,-93.1569177
"#Healthcare #Job alert: CHP Care Coordination Asst | St. Joseph's Health | #Lubbock, TX http://t.co/kWYvPyozF6 #Jobs",33.5705263,-101.897173
"Total Health and #Vision2025 happen here. (@ Kaiser Center in Oakland, CA) https://t.co/QoddRHoqLk",37.7919941,-122.2286855
"@JoshCMandel ""SMART on FHIR"" open API approach http://t.co/d2S1ovfijs is very promising. #HL7Policy14 #fhir #healthIT http://t.co/s1skamp1CV",38.89860285,-77.0143985
"#Randolph, MA #security #Job: Loss Prevention Specialist I at CVS Health http://t.co/myJvE9tL1E #Jobs #TweetMyJobs",42.17112705,-71.06096325
"Mercy Health #Healthcare #Job: Admitting Representative (#Northwest, AR) http://t.co/UWok3O8yLT #VeteranJob #Jobs #TweetMyJobs",34.7519365,-92.131274
"@Cuttersftbll EXCELLENT Sign of Healthy! Good to hear! ;)",42.9816382,-88.240004
"Love your #piercings? The health of your piercings is our only business. #NoPull Piercing Disc - Retail &amp; Wholesale http://t.co/G1wFqmbl9r",34.13726,-118.662606
"#Healthcare #Job in #Richmond, VA: Surgical Tech I at VCU Health System http://t.co/tPhkltKF5T #Jobs #TweetMyJobs",37.529883,-77.4931705
"#Nursing #Job in #Clarkston, WA: PACU RN- Registered Nurse / Travel Nurse at Supplemental Health Care http://t.co/xWqNvTHALQ",46.4130975,-117.0519635
"Baylor Health Care System: RN Lactation Consultant PRN Nights (#FTWORTH, TX) http://t.co/5Ww0Qk28Fk #Nursing #Job #Jobs",32.7799665,-97.2859135
"Licensed Pra... - Accountable Healthcare Staffing: (#Okmulgee, OK) http://t.co/NlXnhbPmfs #Nursing #Job http://t.co/rO1N1MjKza",35.62460665,-95.939775
"Inova Health System #Healthcare #Job: STERILE PROCESSING TECH I (#FAIRFAX, VA) http://t.co/hGuBPyockw #Jobs #TweetMyJobs",38.8787075,-77.425155
"#Nursing #Job in #Hampton, IA: Med Surg-Tele / RN / Registered Nurse / Travel at Supplemental Health Care http://t.co/5hcanAVznn",42.7454015,-93.202197
"#Cranston, RI #Nursing #Job: Peds ER Nurses needed for travel contracts in ... at Supplemental Health Care http://t.co/QT8NcgqLpz",41.768938,-71.46396775
"Accountable Healthcare Staffing #Nursing #Job: Registered Nurse (RN) Telemetry (#Corvallis, OR) http://t.co/0pjEsbYCsJ #Jobs",46.6798,-110.0447835
"I hate when females brag that they wear their real hair and shade females that do not but they real hair be broke off an unhealthy af",37.822244,-85.7682405
"#Healthcare #Job in #REDWOODFALLS, MN: Mental Health Caregiver at The MENTOR Network http://t.co/tnXDunhkj7 #Jobs #TweetMyJobs",44.5469265,-95.1088245
"St. Joseph's Health: Social Worker - On Call (#LUBBOCK, TX) http://t.co/fdUKzCumYN #HealthWelfare #Job #Jobs #TweetMyJobs",33.5705263,-101.897173
"#Newark, NJ #Healthcare #Job: Medical Technologist (Chemistry) Per... at Newark Beth Israel Medical Center http://t.co/7uwpMWOYXq",40.734494,-74.184848
"#TweetMyJobs #Job alert: Technical Account Manager Healthcare | Newell Rubbermaid | #Chicago, IL http://t.co/QUPYbsA8SY #Jobs",41.83358445,-87.732013
"Operating R... - Accountable Healthcare Staffing: (#Tacoma, WA) http://t.co/tGNgOMzpbB #Healthcare #Job http://t.co/Q0vzmYJE6t",47.2429605,-122.455339
"Like.. Girls that wear fake hair actually have healthy hair..Yall just be mad bc fake hair be looking better than your shit. #Getchusome",37.822244,-85.7682405
"Vitapath: Health Enthusiast Part-Time (#EGwillimbury, ON) http://t.co/vDy4qaYSyX #Retail #Job #Jobs #TweetMyJobs",44.1434035,-79.403548
"#Healthcare #Job alert: SLP / SPEECH PATH / SPEECH LANGUAGE... | Aureus Medical Group | #Danbury, CT http://t.co/1NauhhIaYc #SLP",41.4081195,-73.4729785
